index,headline,source_url,publish_date,publisher,crawl_type
860,Forum: Coronavirus: Confusion over different approaches taken,https://www.straitstimes.com/forum/coronavirus-confusion-over-different-approaches-taken,06/02/2020 05:00,The Straits Times,auto
861,"Room for easing of Sing$ within current policy band, says MAS",https://www.straitstimes.com/business/economy/room-for-easing-of-sing-within-current-policy-band-says-mas,06/02/2020 05:00,The Straits Times,auto
862,Budget 2020: Relief measures expected amid coronavirus crisis,https://www.straitstimes.com/business/economy/relief-measures-expected-amid-coronavirus-crisis,06/02/2020 05:00,The Straits Times,auto
863,Tokyo 2020 chief hopes coronavirus will be wiped out soon,https://www.straitstimes.com/sport/tokyo-2020-chief-hopes-virus-will-be-wiped-out-soon,06/02/2020 05:00,The Straits Times,auto
864,Sports World: Kane may be back for season's tail end,https://www.straitstimes.com/sport/sports-world-kane-may-be-back-for-seasons-tail-end,06/02/2020 05:00,The Straits Times,auto
865,Nurse who helped during Sars crisis back to distribute masks,https://www.straitstimes.com/singapore/nurse-who-helped-during-sars-crisis-back-to-distribute-masks,06/02/2020 05:00,The Straits Times,auto
866,"Quarantine on cruise ships in Japan, HK as positive cases emerge",https://www.straitstimes.com/asia/east-asia/quarantine-on-cruise-ships-in-japan-hk-as-positive-cases-emerge,06/02/2020 05:00,The Straits Times,auto
867,All 7 locally transmitted cases linked to tour group from China,https://www.straitstimes.com/singapore/all-7-locally-transmitted-cases-linked-to-tour-group-from-china,06/02/2020 05:00,The Straits Times,auto
868,Travel insurance plans may not cover losses,https://www.straitstimes.com/singapore/health/travel-insurance-plans-may-not-cover-losses,06/02/2020 05:00,The Straits Times,auto
869,"More beds, funds and supplies for stricken Wuhan city",https://www.straitstimes.com/asia/east-asia/more-beds-funds-and-supplies-for-stricken-wuhan-city,06/02/2020 05:00,The Straits Times,auto
870,Jackie Chan offers reward for virus antidote,https://www.straitstimes.com/lifestyle/entertainment/jackie-chan-offers-reward-for-virus-antidote,06/02/2020 05:00,The Straits Times,auto
871,"Three more locally transmitted coronavirus cases in Singapore, including 6-month-old baby",https://www.straitstimes.com/singapore/three-more-locally-transmitted-coronavirus-cases-including-infant,06/02/2020 05:00,The Straits Times,auto
872,Xi Jinping confident China can overcome virus outbreak,https://www.straitstimes.com/asia/east-asia/xi-confident-china-can-overcome-virus-outbreak,06/02/2020 05:00,The Straits Times,auto
873,"Thailand's first coronavirus patient, 73, recovers",https://www.straitstimes.com/asia/se-asia/thailands-first-virus-patient-73-recovers,06/02/2020 05:00,The Straits Times,auto
874,Coronavirus: Three visitors in Singapore for work conference at Grand Hyatt infected,https://www.straitstimes.com/singapore/coronavirus-outbreak-impact-on-singapore-three-visitors-here-for-work-conference-infected,06/02/2020 05:00,The Straits Times,auto
875,The shows will go on,https://www.straitstimes.com/lifestyle/entertainment/the-shows-will-go-on,06/02/2020 05:00,The Straits Times,auto
876,Coronavirus: Chinatown shops hit hard by drop in Chinese tourists,https://www.straitstimes.com/singapore/chinatown-shops-hit-hard-by-drop-in-chinese-tourists,06/02/2020 05:00,The Straits Times,auto
877,"Schools suspend assemblies, scale back orientations",https://www.straitstimes.com/singapore/education/schools-suspend-assemblies-scale-back-orientations,06/02/2020 05:00,The Straits Times,auto
878,School Games bar spectators to curb virus spread,https://www.straitstimes.com/sport/school-games-bar-spectators-to-curb-virus-spread,06/02/2020 05:00,The Straits Times,auto
879,Living under quarantine,https://www.straitstimes.com/singapore/living-under-quarantine,06/02/2020 05:00,The Straits Times,auto
880,Stuck in room except to collect food or bin trash,https://www.straitstimes.com/singapore/stuck-in-room-except-to-collect-food-or-bin-trash,06/02/2020 05:00,The Straits Times,auto
881,Evicted student spent a week in budget hotel,https://www.straitstimes.com/singapore/evicted-student-spent-a-week-in-budget-hotel,06/02/2020 05:00,The Straits Times,auto
882,Coronavirus: Cleaning stepped up in areas frequented by public,https://www.straitstimes.com/singapore/health/cleaning-stepped-up-in-areas-frequented-by-public,06/02/2020 05:00,The Straits Times,auto
883,Coronavirus: China's death toll jumps to 563 as more cases found on cruise ship off Japan,https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-hubei-province-reports-70-new-deaths,06/02/2020 06:27,The Straits Times,auto
884,Coronavirus: Ten more people on cruise ship in Japan test positive; 13 passengers disembark in Naha,https://www.straitstimes.com/asia/east-asia/coronavirus-ten-more-people-on-cruise-ship-in-japan-test-positive,06/02/2020 08:14,The Straits Times,auto
885,"WHO convening experts on drugs, vaccines to set coronavirus research agenda next week",https://www.straitstimes.com/world/europe/who-convening-experts-on-drugs-vaccines-to-set-coronavirus-research-agenda-next-week,06/02/2020 08:21,The Straits Times,auto
886,"Global stock rally builds in Asia after China cuts US tariffs, coronavirus fears wane",https://www.straitstimes.com/business/companies-markets/asia-shares-surge-after-another-us-rally-shrugging-off-coronavirus-fears,06/02/2020 09:10,The Straits Times,auto
887,US Agriculture Secretary says it must be 'understanding' with China if coronavirus impacts trade pledges,https://www.straitstimes.com/world/united-states/us-agriculture-secretary-says-it-must-be-understanding-with-china-if-coronavirus,06/02/2020 09:16,The Straits Times,auto
888,South Korean government acted too late in preventing coronavirus: Korea Herald,https://www.straitstimes.com/asia/south-korean-government-acted-too-late-in-preventing-coronavirus-korea-herald,06/02/2020 09:30,The Straits Times,auto
889,"Budget to include measures to cope with coronavirus, and support business, workers, families: Indranee Rajah",https://www.straitstimes.com/singapore/budget-measures-to-cope-with-coronavirus-and-support-business-workers-and-families,06/02/2020 10:00,The Straits Times,manual
890,Coronavirus: Toilet paper panic buying in Hong Kong over shortage rumours,https://www.straitstimes.com/asia/east-asia/coronavirus-toilet-paper-panic-buying-in-hong-kong-over-shortage-rumours,06/02/2020 10:44,The Straits Times,auto
891,Coronavirus: Australia considers sending Wuhan evacuees to Outback mining camps,https://www.straitstimes.com/asia/australianz/coronavirus-australia-considers-sending-evacuees-to-outback-mining-camps,06/02/2020 11:19,The Straits Times,auto
892,"Coronavirus: Netizens create memes, mask-wearing stickers and nicknames for forklifts used to build Wuhan hospitals",https://www.straitstimes.com/lifestyle/coronavirus-netizens-create-memes-mask-wearing-stickers-and-nicknames-for-forklifts-used,06/02/2020 11:21,The Straits Times,auto
893,"Australia's economy to take 'significant' hit from coronavirus, says PM Scott Morrison",https://www.straitstimes.com/asia/australianz/australias-economy-to-take-significant-hit-from-coronavirus-says-pm-scott-morrison,06/02/2020 11:40,The Straits Times,auto
894,"Badminton: Chinese players will not be banned from events due to coronavirus, says world body",https://www.straitstimes.com/sport/badminton-chinese-players-will-not-be-banned-from-events-due-to-coronavirus-says-world-body,06/02/2020 12:21,The Straits Times,auto
895,Coronavirus: Actress Jeanette Aw staying at home for 14 days after returning from China,https://www.straitstimes.com/lifestyle/entertainment/coronavirus-actress-jeanette-aw-opts-to-stay-at-home-for-14-days-after,06/02/2020 12:54,The Straits Times,manual
896,Coronavirus: Hotel revenues take a hit as cancellation numbers grow,https://www.straitstimes.com/singapore/coronavirus-hotel-revenues-take-a-hit-as-cancellations-numbers-grow,06/02/2020 13:00,The Straits Times,auto
897,Coronavirus: Staff making Apple iPhones in central China plant to be quarantined,https://www.straitstimes.com/asia/east-asia/coronavirus-staff-making-apple-iphones-in-central-china-plant-to-be-quarantined,06/02/2020 13:17,The Straits Times,auto
898,WHO investigates Singapore conference linked to coronavirus spread,https://www.straitstimes.com/world/united-states/who-investigates-singapore-conference-linked-to-coronavirus-spread,06/02/2020 13:17,The Straits Times,auto
899,Travel ban because of coronavirus okay but don't just curb imports: Jakarta Post,https://www.straitstimes.com/asia/se-asia/travel-ban-because-of-coronavirus-ok-but-dont-just-curb-imports-jakarta-post,06/02/2020 13:30,The Straits Times,auto
900,Coronavirus: China clamps down on media coverage as cases surge,https://www.straitstimes.com/asia/se-asia/coronavirus-china-clamps-down-on-media-coverage-as-cases-surge,06/02/2020 13:32,The Straits Times,auto
901,China to halve tariffs on US$75b of US goods from Feb 14,https://www.straitstimes.com/business/economy/china-to-halve-tariffs-on-us75b-of-us-goods-from-feb-14,06/02/2020 14:40,The Straits Times,auto
902,China regulator asks banks to weigh coronavirus impact on borrowers: Sources,https://www.straitstimes.com/business/economy/china-regulator-asks-banks-to-weigh-coronavirus-impact-on-borrowers-sources,06/02/2020 15:04,The Straits Times,auto
903,Coronavirus: Welsh singer Novo Amor reschedules Singapore concert,https://www.straitstimes.com/lifestyle/entertainment/coronavirus-welsh-singer-novo-amor-reschedules-singapore-concert,06/02/2020 15:15,The Straits Times,auto
904,"Consternation is a given, but mood in China is anything but doom and gloom",https://www.straitstimes.com/asia/east-asia/consternation-is-a-given-but-mood-in-china-is-anything-but-doom-and-gloom,06/02/2020 15:17,The Straits Times,auto
905,"How to avoid coronavirus on flights: Forget masks, says top airline doctor",https://www.straitstimes.com/asia/se-asia/how-to-avoid-coronavirus-on-flights-forget-masks-says-top-airline-doctor,06/02/2020 15:38,The Straits Times,auto
906,"Outdoor adventure camp operators left hanging after suspension of mass gatherings, school camps",https://www.straitstimes.com/singapore/education/outdoor-adventure-camp-operators-left-hanging-after-suspension-of-mass,06/02/2020 15:55,The Straits Times,auto
907,"Coronavirus: Indonesia's tourism, trade hit amid fears about Chinese economic slowdown",https://www.straitstimes.com/asia/se-asia/coronavirus-indonesias-tourism-trade-hit-amid-fears-about-chinese-economic-slowdown,06/02/2020 16:04,The Straits Times,auto
908,Coronavirus: Taiwan blasts WHO for saying it's part of China in virus report,https://www.straitstimes.com/asia/east-asia/coronavirus-taiwan-blasts-who-for-saying-its-part-of-china-in-virus-report,06/02/2020 16:13,The Straits Times,auto
909,Coronavirus: China troubled at British PM Johnson's silence over outbreak,https://www.straitstimes.com/asia/east-asia/china-troubled-at-uk-pm-johnsons-silence-over-coronavirus,06/02/2020 16:21,The Straits Times,auto
910,Cleaning stepped up at hawker centres across Singapore,https://www.straitstimes.com/singapore/health/coronavirus-cleaning-stepped-up-at-all-hawker-centres-across-singapore,06/02/2020 16:23,The Straits Times,auto
911,"Malaysia confirms two new patients, bringing total coronavirus infections count to 14",https://www.straitstimes.com/asia/se-asia/malaysia-confirms-two-new-patients-bringing-total-coronavirus-infections-count-to-14,06/02/2020 16:25,The Straits Times,auto
912,Chinese aerobatics team to go ahead with performance at Singapore Airshow despite coronavirus travel ban,https://www.straitstimes.com/singapore/chinese-aerobatics-team-to-go-ahead-with-performance-at-singapore-airshow-despite-ban,06/02/2020 16:33,The Straits Times,auto
913,Reporter's Notebook: Life and death in a Wuhan coronavirus ICU,https://www.straitstimes.com/asia/east-asia/reporters-notebook-life-and-death-in-a-wuhan-coronavirus-icu,06/02/2020 16:40,The Straits Times,auto
914,"Coronavirus: Singapore to mount second evacuation flight from Wuhan, sources say",https://www.straitstimes.com/asia/east-asia/coronavirus-singapore-to-mount-second-evacuation-flight-from-virus-hit-wuhan-sources,06/02/2020 16:51,The Straits Times,auto
915,"Coronavirus: Wuhan community identifies 'fever buildings' after 40,000 families gather for potluck",https://www.straitstimes.com/asia/east-asia/coronavirus-wuhan-neighbourhood-sees-infections-after-40000-families-gather-for,06/02/2020 16:54,The Straits Times,auto
916,Mandatory leave of absence for workers returning from China,https://www.straitstimes.com/singapore/coronavirus-employers-must-notify-mom-of-workers-returning-from-china-100-a-day-for-those,06/02/2020 17:00,The Straits Times,auto
917,Valentine's Day during coronavirus outbreak: Novel date and gift ideas that don't require leaving home,https://www.straitstimes.com/lifestyle/valentines-day-during-coronavirus-outbreak-novel-date-and-gift-ideas-that-dont-require,06/02/2020 17:00,The Straits Times,auto
918,Malaysian Health Minister: Canadian teen who collapsed at KLCC not a coronavirus case,https://www.straitstimes.com/asia/se-asia/health-minister-canadian-teen-who-collapsed-at-klcc-not-a-coronavirus-case,06/02/2020 17:22,The Straits Times,auto
919,"The Big Story: Singapore confirms 4 new cases of coronavirus infection, life under quarantine, stranded on ship in Japan",https://www.straitstimes.com/multimedia/the-big-story-singapore-confirms-4-new-cases-of-coronavirus-infection-life-under,06/02/2020 17:28,The Straits Times,auto
920,"Impact on aviation sector will be worse than Sars outbreak, says Khaw Boon Wan",https://www.straitstimes.com/singapore/coronavirus-impact-of-outbreak-on-aviation-sector-will-be-worse-than-that-for-sars-says,06/02/2020 17:32,The Straits Times,auto
921,Taiwan says China feeding WHO wrong information about virus cases on island,https://www.straitstimes.com/asia/east-asia/taiwan-says-china-feeding-who-wrong-information-about-virus-cases-on-island,06/02/2020 17:35,The Straits Times,auto
922,Coronavirus: More help for vulnerable groups to be given through President's Challenge,https://www.straitstimes.com/singapore/health/coronavirus-more-help-for-vulnerable-groups-to-be-given-through-presidents,06/02/2020 18:15,The Straits Times,auto
923,Singapore florists in a tizzy as coronavirus outbreak disrupts flower supply from China,https://www.straitstimes.com/lifestyle/fashion/singapore-florists-in-a-tizzy-as-coronavirus-outbreak-disrupts-flower-supply-from,06/02/2020 18:30,The Straits Times,auto
924,Coronavirus: JC freshmen orientation programmes disrupted,https://www.straitstimes.com/singapore/education/coronavirus-jc-freshmen-orientation-programmes-disrupted,06/02/2020 18:45,The Straits Times,auto
925,Coronavirus: Air France-KLM extends China flight suspensions to March 15,https://www.straitstimes.com/world/europe/coronavirus-air-france-klm-extends-china-flight-suspensions-to-march-15,06/02/2020 18:45,The Straits Times,auto
926,"Coronavirus: As virus boosts demand, French face mask factory ramps up output",https://www.straitstimes.com/world/europe/coronavirus-as-virus-boosts-demand-french-face-mask-factory-ramps-up-output,06/02/2020 19:36,The Straits Times,auto
927,Coronavirus: Dozens of major fairs in China and the region postponed,https://www.straitstimes.com/asia/east-asia/coronavirus-dozens-of-major-fairs-in-china-and-the-region-postponed,06/02/2020 19:56,The Straits Times,auto
928,Coronavirus: Chinese city accused of stealing virus masks from hard-hit neighbour,https://www.straitstimes.com/asia/east-asia/coronavirus-chinese-city-accused-of-stealing-virus-masks-from-hard-hit-neighbour,06/02/2020 20:26,The Straits Times,auto
929,Coronavirus: A new normal bringing turbulence to the aviation sector,https://www.straitstimes.com/singapore/transport/coronavirus-a-new-normal-bringing-turbulence-to-the-aviation-sector,06/02/2020 20:50,The Straits Times,auto
930,Couple who boarded cruise ship in S'pore battling cabin fever as Japan quarantines passengers,https://www.straitstimes.com/singapore/coronavirus-couple-who-boarded-cruise-in-spore-battling-cabin-fever-as-japan-quarantines,06/02/2020 20:55,The Straits Times,auto
931,Coronavirus: China lashes out at countries over suspending flights,https://www.straitstimes.com/asia/east-asia/coronavirus-china-lashes-out-at-countries-over-suspending-flights,06/02/2020 21:07,The Straits Times,auto
932,Coronavirus: Wuhan speeds up testing and treatment of patients,https://www.straitstimes.com/asia/east-asia/coronavirus-wuhan-speeds-up-testing-and-treatment-of-patients,06/02/2020 21:08,The Straits Times,auto
933,"Motor racing: F1 will seek to reschedule Chinese GP if postponed, says Ross Brawn",https://www.straitstimes.com/sport/formula-one/motor-racing-f1-will-seek-to-reschedule-chinese-gp-if-postponed-says-ross-brawn,06/02/2020 21:10,The Straits Times,auto
934,"Olympics: Tokyo 2020 organisers debunk virus rumours, say Games will go ahead as planned",https://www.straitstimes.com/sport/olympics-tokyo-2020-organisers-debunk-virus-rumours-say-games-will-go-ahead-as-planned,06/02/2020 21:11,The Straits Times,auto
935,Coronavirus: S'pore confirms 2 new local infections; 1 appears to have no link to previous cases,https://www.straitstimes.com/singapore/health/coronavirus-singapore-confirms-two-more-cases-bringing-total-to-30,06/02/2020 21:42,The Straits Times,auto
936,"Coronavirus: Britain confirms 3rd case, UK citizen who had travelled to Singapore, say reports",https://www.straitstimes.com/world/europe/britain-confirms-third-case-of-coronavirus,06/02/2020 21:42,The Straits Times,auto
937,Coronavirus: Frustration mounts among foreigners stranded in Hubei amid outbreak,https://www.straitstimes.com/asia/east-asia/frustration-mounts-among-foreigners-stranded-in-hubei-amid-coronavirus-outbreak,06/02/2020 21:54,The Straits Times,auto
938,Coronavirus: Italian President visits school with Chinese pupils to allay fears,https://www.straitstimes.com/world/europe/italian-president-visits-chinese-schoolchildren-to-allay-coronavirus-fears,06/02/2020 22:21,The Straits Times,auto
939,"Coronavirus: Grab to provide training, financial support for delivery and driver partners",https://www.straitstimes.com/singapore/transport/coronavirus-grab-to-provide-training-financial-support-for-delivery-and-driver,06/02/2020 22:21,The Straits Times,auto
940,"Health Minister gains fans even as Taiwan grapples with evacuation quandary, new coronavirus cases",https://www.straitstimes.com/asia/east-asia/health-minister-gains-fans-even-as-taiwan-grapples-with-evacuation-quandary-new,06/02/2020 22:24,The Straits Times,auto
941,Four of six places visited by Chinese tour group linked to local coronavirus transmissions closed,https://www.straitstimes.com/singapore/health/four-of-six-places-visited-by-chinese-tour-group-linked-to-local-coronavirus,06/02/2020 22:47,The Straits Times,auto
942,Forum: Make it a norm for those who are unwell to wear a mask,https://www.straitstimes.com/forum/forum-make-it-a-norm-for-those-who-are-unwell-to-wear-a-mask,06/02/2020 23:17,The Straits Times,auto
943,Coronavirus: Chinese doctor who tried to warn of outbreak dies from virus,https://www.straitstimes.com/asia/east-asia/chinese-doctor-who-tried-to-warn-colleagues-in-wuhan-about-coronavirus-dies,06/02/2020 23:32,The Straits Times,auto
944,Coronavirus: WHO says it's too early to say outbreak peaking in China,https://www.straitstimes.com/world/europe/coronavirus-who-says-too-early-to-say-outbreak-peaking-in-china,07/02/2020 00:08,The Straits Times,auto
945,"Coronavirus: Evacuees encounter road blocks, red tape on way out of virus epicentre",https://www.straitstimes.com/asia/east-asia/coronavirus-evacuees-encounter-road-blocks-red-tape-on-way-out-of-virus-epicentre,07/02/2020 00:57,The Straits Times,auto
946,Coronavirus: China bug disrupts global container shipping trade,https://www.straitstimes.com/business/economy/coronavirus-china-bug-disrupts-global-container-shipping-trade,07/02/2020 01:57,The Straits Times,auto
947,Cleaning measures stepped up at hawker centres islandwide,https://www.straitstimes.com/singapore/health/cleaning-measures-stepped-up-at-hawker-centres-islandwide,07/02/2020 05:00,The Straits Times,auto
948,Mobile Mosque to answer prayer calls,https://www.straitstimes.com/sport/mobile-mosque-to-answer-prayer-calls,07/02/2020 05:00,The Straits Times,auto
949,Speaking Of Asia: Pandemics a national security issue now,https://www.straitstimes.com/opinion/pandemics-a-national-security-issue-now,07/02/2020 05:00,The Straits Times,auto
950,True victim of coronavirus: Our sense of humanitarianism,https://www.straitstimes.com/opinion/true-victim-of-coronavirus-our-sense-of-humanitarianism,07/02/2020 05:00,The Straits Times,auto
951,Cruise lines adopt stricter measures,https://www.straitstimes.com/singapore/cruise-lines-adopt-stricter-measures,07/02/2020 05:00,The Straits Times,auto
952,Khaw: Aviation sector will be hit harder than during Sars,https://www.straitstimes.com/singapore/transport/khaw-aviation-sector-will-be-hit-harder-than-during-sars,07/02/2020 05:00,The Straits Times,auto
953,Coronavirus: How long will outbreak last and why is China's death toll so high?,https://www.straitstimes.com/singapore/health/how-long-will-outbreak-last-and-why-is-chinas-death-toll-so-high,07/02/2020 05:00,The Straits Times,auto
954,"Coronavirus: As others leave, citizens of some countries remain stuck in Wuhan",https://www.straitstimes.com/asia/east-asia/as-others-leave-citizens-of-some-countries-remain-stuck-in-wuhan,07/02/2020 05:00,The Straits Times,auto
955,Those flouting leave of absence rules face action,https://www.straitstimes.com/singapore/those-flouting-leave-of-absence-rules-face-action,07/02/2020 05:00,The Straits Times,auto
956,Employers cheer new support measures for staff on leave of absence,https://www.straitstimes.com/singapore/employers-cheer-new-support-measures-for-staff-on-leave-of-absence,07/02/2020 05:00,The Straits Times,auto
957,First virus case here with no travel to China or apparent link to past cases,https://www.straitstimes.com/singapore/first-virus-case-here-with-no-travel-to-china-or-apparent-link-to-past-cases,07/02/2020 05:00,The Straits Times,auto
958,Chinese GP may be postponed but no curbs on shuttlers,https://www.straitstimes.com/sport/formula-one/chinese-gp-may-be-postponed-but-no-curbs-on-shuttlers,07/02/2020 05:00,The Straits Times,auto
959,"3,700 stuck on cruise ship and longing for fresh air",https://www.straitstimes.com/singapore/3700-stuck-on-cruise-ship-and-longing-for-fresh-air,07/02/2020 05:00,The Straits Times,auto
960,Oil markets slide as virus spreads,https://www.straitstimes.com/opinion/st-editorial/oil-markets-slide-as-virus-spreads,07/02/2020 05:00,The Straits Times,auto
961,President Halimah requests more help for vulnerable groups,https://www.straitstimes.com/singapore/president-halimah-requests-more-help-for-vulnerable-groups,07/02/2020 05:00,The Straits Times,auto
962,Coronavirus: New guide helps firms make contingency plans,https://www.straitstimes.com/business/economy/new-guide-helps-firms-make-contingency-plans,07/02/2020 05:00,The Straits Times,auto
963,Thai tourism hit hard as Chinese stay away,https://www.straitstimes.com/asia/se-asia/thai-tourism-hit-hard-as-chinese-stay-away,07/02/2020 05:00,The Straits Times,auto
964,Coronavirus cases in Singapore: What we know so far,https://www.straitstimes.com/singapore/coronavirus-cases-in-singapore-what-we-know-so-far,07/02/2020 05:00,The Straits Times,auto
965,In Brief: Malaysia confirms 2 new cases; total now at 14,https://www.straitstimes.com/asia/east-asia/in-brief-malaysia-confirms-2-new-cases-total-now-at-14,07/02/2020 05:00,The Straits Times,auto
966,WHO probes Singapore conference linked to coronavirus spread,https://www.straitstimes.com/singapore/health/who-probes-singapore-conference-linked-to-virus-spread,07/02/2020 05:00,The Straits Times,auto
967,Chinese censors clamp down on media coverage as cases surge,https://www.straitstimes.com/asia/east-asia/chinese-censors-clamp-down-on-media-coverage-as-cases-surge,07/02/2020 05:00,The Straits Times,auto
968,Business of places visited by tourists linked to local cluster affected,https://www.straitstimes.com/singapore/health/business-of-places-visited-by-tourists-linked-to-local-cluster-affected,07/02/2020 05:00,The Straits Times,auto
969,Coronavirus: Mood in China is not all doom and gloom,https://www.straitstimes.com/asia/east-asia/mood-in-china-is-not-all-doom-and-gloom,07/02/2020 05:00,The Straits Times,auto
970,China to halve tariffs on $104b of US goods from Feb 14,https://www.straitstimes.com/business/economy/china-to-halve-tariffs-on-104b-of-us-goods-from-feb-14,07/02/2020 05:00,The Straits Times,auto
971,Forum: Boost personal immunity to guard against infection,https://www.straitstimes.com/forum/boost-personal-immunity-to-guard-against-infection,07/02/2020 05:00,The Straits Times,auto
972,Forum: Many have stepped up to help distribute masks,https://www.straitstimes.com/forum/many-have-stepped-up-to-help-distribute-masks,07/02/2020 05:00,The Straits Times,auto
973,Forum: Make it a norm for those who are unwell to wear a mask,https://www.straitstimes.com/forum/make-it-a-norm-for-those-who-are-unwell-to-wear-a-mask,07/02/2020 05:00,The Straits Times,auto
974,Florists in a tizzy as supply from China gets disrupted,https://www.straitstimes.com/lifestyle/florists-in-a-tizzy-as-supply-from-china-gets-disrupted,07/02/2020 05:00,The Straits Times,auto
975,When masked rats go viral,https://www.straitstimes.com/lifestyle/when-masked-rats-go-viral,07/02/2020 05:00,The Straits Times,auto
976,Virus may survive on surfaces from a few hours to three days,https://www.straitstimes.com/singapore/health/virus-may-survive-on-surfaces-from-a-few-hours-to-three-days,07/02/2020 05:00,The Straits Times,auto
977,Growing number of corporate events cancelled or postponed,https://www.straitstimes.com/business/growing-number-of-corporate-events-cancelled-or-postponed,07/02/2020 05:00,The Straits Times,auto
978,"Coronavirus: China's death toll rises to 636, total number of cases nationwide exceeds 31,000",https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-hubei-province-reports-69-new-virus-deaths,07/02/2020 06:32,The Straits Times,auto
979,Coronavirus: MFA arranging another flight to bring Singaporeans in Wuhan home,https://www.straitstimes.com/singapore/health/coronavirus-mfa-arranging-another-flight-to-bring-singaporeans-in-wuhan-home,07/02/2020 07:09,The Straits Times,auto
980,How China keeps 1.4 billion people fed as coronavirus disrupts traffic,https://www.straitstimes.com/asia/east-asia/how-china-keeps-14-billion-people-fed-as-coronavirus-disrupts-traffic,07/02/2020 07:42,The Straits Times,auto
981,Arrests over fake news jump across Asia to stem coronavirus 'info-demic',https://www.straitstimes.com/asia/se-asia/fake-news-arrests-jump-across-asia-to-stem-coronavirus-infodemic,07/02/2020 08:42,The Straits Times,auto
982,Coronavirus pushes robots to the front lines of China hospitals,https://www.straitstimes.com/asia/east-asia/coronavirus-pushes-robots-to-the-frontlines-of-china-hospitals,07/02/2020 08:50,The Straits Times,auto
983,"Coronavirus: Japan reports 41 more positive cases on cruise ship, total cases on Diamond Princess now 61",https://www.straitstimes.com/asia/east-asia/coronavirus-another-41-on-japan-cruise-tested-positive-nhk,07/02/2020 08:56,The Straits Times,auto
984,Coronavirus: 'Wartime conditions' as China plans tougher steps in locked-down Wuhan,https://www.straitstimes.com/asia/east-asia/coronavirus-wartime-conditions-as-china-plans-tougher-steps-in-locked-down-wuhan,07/02/2020 09:09,The Straits Times,auto
985,"As coronavirus spreads, face mask makers go into overdrive",https://www.straitstimes.com/world/europe/as-coronavirus-spreads-face-mask-makers-go-into-overdrive,07/02/2020 09:10,The Straits Times,auto
986,Discrimination against Chinese a virus: China Daily,https://www.straitstimes.com/asia/discrimination-against-chinese-a-virus-china-daily,07/02/2020 09:30,The Straits Times,auto
987,"Coronavirus: Taiwan, China argue over flights for stranded Taiwanese in Wuhan",https://www.straitstimes.com/asia/east-asia/taiwan-china-argue-over-flights-for-stranded-taiwanese-in-wuhan,07/02/2020 10:08,The Straits Times,auto
988,Schools roll out programmes to teach students about the coronavirus and how to spot fake news,https://www.straitstimes.com/singapore/education/schools-roll-out-programmes-to-teach-students-about-the-coronavirus-and-how-to,07/02/2020 11:00,The Straits Times,auto
989,"Coronavirus: MHA investigating religious teacher for 'xenophobic, racist' posts",https://www.straitstimes.com/singapore/coronavirus-mha-investigating-religious-teacher-for-xenophobic-racist-posts,07/02/2020 11:29,The Straits Times,auto
990,Coronavirus: Australian universities consider delays and deferrals as travel ban leaves students in China,https://www.straitstimes.com/asia/australianz/coronavirus-australian-universities-consider-delays-and-deferrals-as-travel-ban,07/02/2020 11:32,The Straits Times,auto
991,Coronavirus: Five Singaporeans aboard the quarantined cruise ship in waters off Yokohama,https://www.straitstimes.com/singapore/coronavirus-five-singaporeans-aboard-the-quarantined-cruise-ship-in-waters-off-yokohama,07/02/2020 11:40,The Straits Times,auto
992,"China's coronavirus whistle-blower dies: There should be more than one voice in a healthy society, says doctor from hospital bed",https://www.straitstimes.com/asia/east-asia/chinese-whistle-blower-li-wenliang-there-should-be-more-than-one-voice-in-a-healthy,07/02/2020 11:46,The Straits Times,auto
993,President Xi Jinping tells Trump China spares no effort in coronavirus fight,https://www.straitstimes.com/asia/east-asia/president-xi-jinping-tells-trump-china-spares-no-effort-in-coronavirus-fight,07/02/2020 12:16,The Straits Times,auto
994,Coronavirus: China launches investigation after death of whistleblower doctor sparks anger,https://www.straitstimes.com/asia/east-asia/coronavirus-chinese-public-mourns-rages-over-death-of-doctor-who-raised-early-alarm,07/02/2020 12:36,The Straits Times,auto
995,Coronavirus: HK broadcaster TVB suffers scare after part-time actor vomited on premises,https://www.straitstimes.com/lifestyle/entertainment/coronavirus-hk-broadcaster-tvb-suffers-scare-after-part-time-actor-vomited,07/02/2020 12:51,The Straits Times,auto
996,Oil rises after Russia supports possible supply cuts as coronavirus spreads,https://www.straitstimes.com/business/economy/oil-rises-after-russia-supports-possible-supply-cuts-as-coronavirus-spreads,07/02/2020 12:59,The Straits Times,auto
997,"Foxconn, Chinese firms refit production lines to make masks amid virus outbreak",https://www.straitstimes.com/asia/east-asia/foxconn-chinese-firms-refit-production-lines-to-make-masks-amid-virus-outbreak,07/02/2020 13:55,The Straits Times,auto
998,In sickness and in health: Mass wedding in South Korea defies coronavirus fears,https://www.straitstimes.com/asia/east-asia/in-sickness-and-in-health-mass-wedding-in-south-korea-defies-coronavirus-fears,07/02/2020 14:29,The Straits Times,auto
999,Coronavirus: 41-year-old infected Singaporean had lo hei lunch with colleagues; at least eight now quarantined,https://www.straitstimes.com/singapore/coronavirus-41-year-old-infected-man-had-lohei-lunch-with-colleagues-at-least-eight-now,07/02/2020 14:31,The Straits Times,auto
