index,headline,source_url,publish_date,publisher
28,"Church linked to possible coronavirus cluster engaged cleaning company to disinfect premises, will suspend meetings ",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-cluster-life-church-missions-12413396,2020-02-09,Channel News Asia
29,Thousands from cruise ship in Hong Kong freed after novel coronavirus tests,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-hong-kong-cruise-ship-12413294,2020-02-09,Channel News Asia
30,"More than 50% of Singapore households have picked up their masks, collection exercise extended",https://www.channelnewsasia.com/news/singapore/coronavirus-50-percent-households-collect-masks-extension-12413140,2020-02-09,Channel News Asia
31,Commentary: Working from home because of the coronavirus? Don't expect it to be paradise,https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-work-from-home-tips-best-practices-12413000,2020-02-09,Channel News Asia
32,"Malaysia confirms 17th coronavirus case, woman related to Singapore conference attendee",https://www.channelnewsasia.com/news/asia/coronavirus-malaysia-17th-case-grand-hyatt-conference-12412796,2020-02-09,Channel News Asia
33,Scientists race to develop vaccine for new coronavirus,https://www.channelnewsasia.com/news/world/scientists-race-to-develop-new-coronavirus-vaccine-12412654,2020-02-09,Channel News Asia
34,Singapore Airshow organiser to limit public day tickets amid coronavirus concerns,https://www.channelnewsasia.com/news/singapore/singapore-airshow-wuhan-virus-coronavirus-limit-tickets-12412662,2020-02-09,Channel News Asia
35,What we know about the 3 local transmission clusters of coronavirus,https://www.channelnewsasia.com/news/singapore/coronavirus-what-we-know-local-transmission-clusters-singapore-12412558,2020-02-09,Channel News Asia
36,"Return of 'sense of normalcy' observed at supermarkets and shops, say ministers",https://www.channelnewsasia.com/news/singapore/ntuc-fairprice-wuhan-virus-coronavirus-supermarket-shops-12412592,2020-02-09,Channel News Asia
37,"FairPrice imposes purchase limits for paper products, rice and instant noodles amid coronavirus outbreak",https://www.channelnewsasia.com/news/singapore/coronavirus-fairprice-purchase-limits-paper-rice-instant-noodles-12412538,2020-02-09,Channel News Asia
38,MAS reminds of vigilance against cyber threats taking advantage of coronavirus situation,https://www.channelnewsasia.com/news/singapore/mas-reminds-financial-institutions-to-remain-vigilant-against-12412508,2020-02-09,Channel News Asia
39,Second flight bringing Singaporeans from Wuhan lands; medical screening and quarantine for 174 passengers,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-second-scoot-flight-hubei-china-12412404,2020-02-09,Channel News Asia
40,NUS to implement e-learning for some classes amid coronavirus outbreak,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-nus-e-learning-classes-12411884,2020-02-09,Channel News Asia
41,China's coronavirus deaths surpass SARS as millions stagger back to work,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-death-toll-china-feb-9-12412246,2020-02-09,Channel News Asia
42,Novel coronavirus case numbers 'stabilising' in China: WHO,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-case-numbers-stabilising-12411952,2020-02-09,Channel News Asia
43,Head of WHO-led coronavirus probe team leaving for China ,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-investigation-team-china-12411850,2020-02-09,Channel News Asia
44,Grab suspends GrabShare services amid novel coronavirus outbreak,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-grab-grabshare-suspended-12411756,2020-02-09,Channel News Asia
45,"7 new coronavirus cases in Singapore, including taxi and private-hire drivers",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-moh-new-cases-taxi-driver-private-hire-12411656,2020-02-08,Channel News Asia
46,"Novel coronavirus: Malaysia confirms 16th case, mother of existing patient's friend",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-malaysia-16-cases-12411018,2020-02-08,Channel News Asia
47,Second flight bringing Singaporeans back from Wuhan to return on Sunday,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singaporeans-return-wuhan-hubei-mfa-sunday-12411370,2020-02-08,Channel News Asia
48,"‘Buy what you need, no need to create your own stockpile’: FairPrice Group CEO",https://www.channelnewsasia.com/news/singapore/fairprice-buy-what-you-need-no-need-stockpile-seah-kian-peng-12411086,2020-02-08,Channel News Asia
49,Five Britons in French ski resort catch coronavirus after contact with man who had been in Singapore,https://www.channelnewsasia.com/news/world/wuhan-virus-five-britons-french-ski-resort-coronavirus-singapore-12411224,2020-02-08,Channel News Asia
50,"PM Lee urges Singapore to take courage amid coronavirus outbreak, see through stressful time together",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-lee-hsien-loong-singapore-courage-12411082,2020-02-08,Channel News Asia
51,"China turns to AI, data in fight against virus",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-technology-data-12410368,2020-02-08,Channel News Asia
52,"UAE confirms 2 new coronavirus cases, bringing total to 7",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-uae-2-new-cases-total-7-12410884,2020-02-08,Channel News Asia
53,Family or job? Tough decisions for Hong Kong border commuters,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-china-hong-kong-border-commuters-12410540,2020-02-08,Channel News Asia
54,"Novel coronavirus claims first foreign victims as US citizen, Japanese man die in Wuhan",https://www.channelnewsasia.com/news/asia/wuhan-virus-us-japan-die-coronavirus-china-12410562,2020-02-08,Channel News Asia
55,82% of coronavirus cases reported by China are 'mild': WHO,https://www.channelnewsasia.com/news/asia/wuhan-virus-who-coronavirus-mild-cases-12410438,2020-02-08,Channel News Asia
56,Three more coronavirus cases found on Japan cruise ship; total now 64,https://www.channelnewsasia.com/news/asia/wuhan-virus-japan-cruise-ship-coronavirus-passengers-12410150,2020-02-08,Channel News Asia
57,'I thought I had the common cold': Singapore's second coronavirus patient on her experience,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-discharged-patient-12410070,2020-02-08,Channel News Asia
58,Consumer discretionary names could see bumpy ride,https://www.channelnewsasia.com/news/business/consumer-discretionary-names-could-see-bumpy-ride-12409838,2020-02-08,Channel News Asia
59,Hong Kong starts quarantine for mainland China arrivals,https://www.channelnewsasia.com/news/asia/hong-kong-quarantine-wuhan-coronavirus-china-12409574,2020-02-08,Channel News Asia
60,Hong Kong starts quarantine for mainland China arrivals,https://www.channelnewsasia.com/news/asia/hong-kong-quarantine-wuhan-coronavirus-china-12409574,2020-02-08,Channel News Asia
61,"Coronavirus death toll surges past 700, exceeding SARS toll in China and Hong Kong",https://www.channelnewsasia.com/news/asia/wuhan-virus-death-toll-china-feb-8-12407618,2020-02-08,Channel News Asia
62,Apple to delay reopening of retail stores in China,https://www.channelnewsasia.com/news/business/apple-to-delay-reopening-of-retail-stores-in-china-12408952,2020-02-08,Channel News Asia
63,Commentary: Protecting public health is key in novel coronavirus fight but we must also tackle xenophobia,https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-racism-xenophobia-chinese-prc-comments-12404550,2020-02-08,Channel News Asia
64,Facebook warns of hit to Oculus production from cornonavirus,https://www.channelnewsasia.com/news/business/facebook-warns-of-hit-to-oculus-production-from-cornonavirus-12408692,2020-02-08,Channel News Asia
65,"US offers US$100 million to China, others to fight coronavirus",https://www.channelnewsasia.com/news/asia/wuhan-virus-united-states-china-100-million-12408324,2020-02-08,Channel News Asia
66,New coronavirus infected 40 staff members in single Wuhan hospital: Study,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-study-infected-hospital-staff-12408142,2020-02-08,Channel News Asia
67,Lockheed Martin pulls out of Singapore Airshow over coronavirus concerns,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-singapore-airshow-lockheed-martin-12407710,2020-02-08,Channel News Asia
68,"Novel coronavirus: 3 new patients in Singapore with no China travel, link to existing cases | Video",https://www.channelnewsasia.com/news/singapore/novel-coronavirus-3-new-patients-in-singapore-with-no-china-12407430,2020-02-07,Channel News Asia
69,43% more firms took on transformation projects in 2019: Enterprise Singapore | Video,https://www.channelnewsasia.com/news/singapore/43-more-firms-took-on-transformation-projects-in-2019-enterprise-12407444,2020-02-08,Channel News Asia
70,Basic necessities snapped up in Hong Kong supermarkets | Video,https://www.channelnewsasia.com/news/singapore/basic-necessities-snapped-up-in-hong-kong-supermarkets-video-12407398,2020-02-08,Channel News Asia
71,Coronavirus outbreak: Dormitories prepare isolation rooms for workers returning from China | Video,https://www.channelnewsasia.com/news/singapore/coronavirus-outbreak-dormitories-prepare-isolation-rooms-for-12407468,2020-02-07,Channel News Asia
72,Coronavirus puts Shanghai into a coma,https://www.channelnewsasia.com/news/asia/coronavirus-puts-shanghai-china-into-coma-12407578,2020-02-07,Channel News Asia
73,"
                Ep 37: What Do We Really Know About The Novel Coronavirus?",https://www.channelnewsasia.com/news/video-on-demand/talking-point-fy1920/what-do-we-really-know-about-the-novel-coronavirus-12406354,2020-02-07,Channel News Asia
74,What schools are doing to prevent spread of coronavirus | Video,https://www.channelnewsasia.com/news/singapore/what-schools-are-doing-to-prevent-spread-of-coronavirus-video-12407426,2020-02-07,Channel News Asia
75,"Melco abandons Crown stake purchase, first major deal dropped due to coronavirus",https://www.channelnewsasia.com/news/business/melco-abandons-crown-stake-purchase-first-major-deal-dropped-due-12407036,2020-02-07,Channel News Asia
76,29th coronavirus case visited Seletar clinic before being sent to hospital | Video,https://www.channelnewsasia.com/news/singapore/29th-coronavirus-case-visited-seletar-clinic-before-being-sent-12407428,2020-02-07,Channel News Asia
77,"No need to rush for supplies, says Chan Chun Sing, amid reports of surge in demand",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-groceries-supplies-ntuc-sheng-siong-12406906,2020-02-07,Channel News Asia
78,China's coronavirus epicentre Hubei speeds testing after complaints,https://www.channelnewsasia.com/news/asia/china-coronavirus-epicentre-hubei-speeds-testing-after-complaint-12407246,2020-02-07,Channel News Asia
79,Singapore raises coronavirus risk assessment to DORSCON orange | Full news briefing and Q&A,https://www.channelnewsasia.com/news/singapore/singapore-raises-coronavirus-risk-assessment-to-dorscon-orange-12406538,2020-02-07,Channel News Asia
80,All workers with travel history to China must seek approval before entering Singapore: MOM,https://www.channelnewsasia.com/news/singapore/coronavirus-all-workers-travel-history-china-approval-mom-12406390,2020-02-07,Channel News Asia
81,"Global shortage of masks, protective equipment against coronavirus: WHO chief",https://www.channelnewsasia.com/news/world/wuhan-coronavirus-world-masks-shortage-who-12406572,2020-02-07,Channel News Asia
82,"Hong Kong unveils novel coronavirus quarantine plans, with jail for dodgers",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-hong-kong-quarantine-12406438,2020-02-07,Channel News Asia
83,Taiwan to suspend most flights to mainland China to control novel coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-taiwan-flights-china-12406288,2020-02-07,Channel News Asia
84,"Thaipusam celebration, Singapore Airshow to go on: Lawrence Wong",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-thaipusam-celebration-singapore-airshow-12406190,2020-02-07,Channel News Asia
85,Flights delayed for Chinese stranded in Bali over coronavirus fears,https://www.channelnewsasia.com/news/asia/flights-delay-chinese-tourist-stranded-bali-wuhan-coronavirus-12406268,2020-02-07,Channel News Asia
86,China state planner to increase food supplies to coronavirus-hit Hubei province,https://www.channelnewsasia.com/news/asia/china-planner-increase-food-supply-coronavoirus-hubei-wuhan-12405158,2020-02-07,Channel News Asia
87,Precautionary measures stepped up at Victoria Junior College after teacher tests positive for novel coronavirus,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-vjc-teacher-12405742,2020-02-07,Channel News Asia
88,"Chinese aerobatics team took ‘stringent’ health tests, also concerned about coronavirus in Singapore: Ng Eng Hen",https://www.channelnewsasia.com/news/singapore/ng-eng-hen-china-ba-yi-coronavirus-airshow-12405648,2020-02-07,Channel News Asia
89,Nissan's China sales fell 12% in January as coronavirus epidemic weighs,https://www.channelnewsasia.com/news/business/nissan-china-sales-fell-12-january-coronavirus-epidemic-12405834,2020-02-07,Channel News Asia
90,Nissan's China sales fell 12% in January as coronavirus epidemic weighs,https://www.channelnewsasia.com/news/business/nissan-china-sales-fell-12-january-coronavirus-epidemic-12405834,2020-02-07,Channel News Asia
91,"Novel coronavirus: 3 new patients in Singapore with no China travel, link to existing cases",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-moh-new-cases-feb-7-12405040,2020-02-07,Channel News Asia
92,"Coronavirus outbreak: Singapore raises DORSCON level to Orange; schools to suspend inter-school, external activities",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-dorscon-orange-singapore-risk-assessment-12405180,2020-02-07,Channel News Asia
93,What you need to know about additional precautionary measures under DORSCON Orange ,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-dorscon-12405178,2020-02-07,Channel News Asia
94,Pangolin identified as potential link for novel coronavirus spread,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-pangolin-potential-link-host-wild-animals-12405542,2020-02-07,Channel News Asia
95,Thai minister says kick out 'Western' tourists not wearing face masks,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-thailand-western-tourism-face-masks-kick-out-12405308,2020-02-07,Channel News Asia
96,5 Singaporeans on quarantined cruise ship off Japan,https://www.channelnewsasia.com/news/singapore/coronavirus-singaporeans-quarantined-cruise-ship-japan-princess-12405076,2020-02-07,Channel News Asia
97,"Novel coronavirus: Malaysia confirms 1 more case, Wuhan woman was in Singapore with family",https://www.channelnewsasia.com/news/asia/malaysia-wuhan-coronavirus-chinese-national-singapore-15-cases-12405142,2020-02-07,Channel News Asia
98,Burberry says coronavirus hurting luxury demand,https://www.channelnewsasia.com/news/business/wuhan-coronavirus-hurting-luxury-demand-burberry-china-tourists-12405162,2020-02-07,Channel News Asia
99,Taiwan says coronavirus couple likely infected on Hong Kong flight to Italy,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-taiwan-couple-infected-hong-kong-flight-italy-12405134,2020-02-07,Channel News Asia
100,Malaysia’s durian industry stung by low prices as coronavirus outbreak affects demand from China,https://www.channelnewsasia.com/news/asia/malaysia-wuhan-coronavirus-durian-china-demand-musang-king-12404526,2020-02-07,Channel News Asia
101,In sickness and in health: Mass wedding defies coronavirus fears,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-south-korea-mass-wedding-unification-church-12404928,2020-02-07,Channel News Asia
102,"Hong Kong Airlines to cut 400 jobs, ask employees to take unpaid leave",https://www.channelnewsasia.com/news/business/wuhan-coronavirus-hong-kong-airlines-job-cuts-12405082,2020-02-07,Channel News Asia
103,CNA debunks fake tweet announcing school closure due to coronavirus outbreak,https://www.channelnewsasia.com/news/singapore/cna-debunks-fake-tweet-announcing-school-closure-due-to-12404934,2020-02-07,Channel News Asia
104,Schools issued with coronavirus teaching package ,https://www.channelnewsasia.com/news/singapore/schools-issued-with-coronavirus-teaching-package-12404424,2020-02-07,Channel News Asia
105,"Trump, Xi reaffirm backing for Phase 1 of US-China trade deal",https://www.channelnewsasia.com/news/business/us-china-trade-donald-trump-xi-jinping-affirm-backing-phase-1-de-12404476,2020-02-07,Channel News Asia
106,29th coronavirus case visited Seletar clinic before being sent to hospital,https://www.channelnewsasia.com/news/singapore/29th-coronavirus-case-visited-seletar-clinic-before-being-sent-12404302,2020-02-07,Channel News Asia
107,Malaysia to extend travel ban to all Chinese provinces under lockdown amid coronavirus outbreak,https://www.channelnewsasia.com/news/asia/malaysia-travel-ban-china-provinces-lockdown-wuhan-coronavirus-12404030,2020-02-07,Channel News Asia
108,"MHA to look into 'racist, xenophobic' remarks by religious teacher over coronavirus: Shanmugam",https://www.channelnewsasia.com/news/singapore/mha-wuhan-virus-shanmugam-abdul-halim-racist-remarks-12403812,2020-02-07,Channel News Asia
109,Honda to keep vehicle plants in Wuhan suspended through Feb 13,https://www.channelnewsasia.com/news/business/honda-to-keep-vehicle-plants-in-wuhan-suspended-through-feb-13-12404200,2020-02-07,Channel News Asia
110,Versace is the latest fashion house to donate in fight against novel coronavirus,https://www.channelnewsasia.com/news/cna-luxury/obsessions/versace-donates-to-wuhan-coronavirus-12403750,2020-02-07,Channel News Asia
111,"Toyota keeps China plant output stopped through Feb 16 as coronavirus hits supply, logistics",https://www.channelnewsasia.com/news/business/wuhan-coronavirus-china-toyota-output-feb-16-supply-logistics-12404072,2020-02-07,Channel News Asia
112,"Taiwan, China argue over flights for stranded Taiwanese in Wuhan",https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-taiwan-china-argue-flights-for-stranded-hubei-12403732,2020-02-07,Channel News Asia
113,Third confirmed coronavirus case in Britain attended meeting in Singapore,https://www.channelnewsasia.com/news/world/third-wuhan-coronavirus-case-britain-travelled-singapore-12403710,2020-02-07,Channel News Asia
114,"Singaporeans who want to return from Hubei should contact MFA, embassy",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singaporeans-return-wuhan-hubei-mfa-embassy-12403660,2020-02-07,Channel News Asia
115,First Canada airlift from Wuhan to land Friday,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-canada-airlift-evacuation-china-diplomacy-12403370,2020-02-07,Channel News Asia
116,"US stocks end at records, extending rally as virus fears ease",https://www.channelnewsasia.com/news/business/us-stocks-end-at-records-extending-rally-as-virus-fears-ease-12403408,2020-02-07,Channel News Asia
117,"China coronavirus death toll hits 636, more than 30,000 infections",https://www.channelnewsasia.com/news/asia/wuhan-virus-death-toll-china-12403344,2020-02-07,Channel News Asia
118,DORSCON: What you need to know about the framework that guides Singapore's pandemic response,https://www.channelnewsasia.com/news/singapore/dorscon-coronavirus-singapore-pandemic-response-need-to-know-12364618,2020-02-07,Channel News Asia
119,Novel coronavirus kills Chinese doctor who first warned of it,https://www.channelnewsasia.com/news/asia/wuhan-virus-doctor-chinese-kills-warns-12403322,2020-02-07,Channel News Asia
120,Novel coronavirus kills Chinese doctor who first warned of it,https://www.channelnewsasia.com/news/asia/wuhan-virus-doctor-chinese-kills-warns-12403322,2020-02-07,Channel News Asia
121,'Steady wave' of fake news on coronavirus in the region: Facebook fact-checker,https://www.channelnewsasia.com/news/singapore/fake-news-wuhan-coronavirus-facebook-fact-checker-pofma-12400638,2020-02-07,Channel News Asia
122,Commentary: Never mind the scepticism - Indonesia has no cases of the novel coronavirus,https://www.channelnewsasia.com/news/commentary/indonesia-no-cases-wuhan-virus-12400798,2020-02-07,Channel News Asia
123,Commentary: China’s coronavirus lockdown on cities was necessary. But there are more important lessons,https://www.channelnewsasia.com/news/commentary/china-wuhan-coronavirus-lockdown-cities-working-quarantine-effe-12400400,2020-02-07,Channel News Asia
124,Global automaker supplies threatened by China coronavirus crisis,https://www.channelnewsasia.com/news/business/global-automaker-supplies-threatened-by-china-coronavirus-crisis-12403262,2020-02-07,Channel News Asia
125,"Coronavirus evacuees encounter road blocks, red tape on way out",https://www.channelnewsasia.com/news/world/coronavirus-evacuees-encounter-road-blocks--red-tape-on-way-out-12402490,2020-02-07,Channel News Asia
126,"Chinese aerobatics team will go for regular temperature, health monitoring while in Singapore: MINDEF",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-airshow-ba-yi-china-12402302,2020-02-07,Channel News Asia
127,Coronavirus impact on financial markets and economies,https://www.channelnewsasia.com/news/business/coronavirus-impact-on-financial-markets-and-economies-12402404,2020-02-07,Channel News Asia
128,Employers must notify MOM of workers returning from China ahead of leave of absence | Video,https://www.channelnewsasia.com/news/singapore/employers-must-notify-mom-of-workers-returning-from-china-ahead-12402386,2020-02-07,Channel News Asia
129,Malaysia airports step up cleaning efforts amid novel coronavirus outbreak | Video,https://www.channelnewsasia.com/news/asia/malaysia-airports-step-up-cleaning-efforts-amid-novel-12402242,2020-02-07,Channel News Asia
130,China says UK virus advice to citizens an 'overreaction',https://www.channelnewsasia.com/news/world/wuhan-virus-coronavirus-china-uk-overreaction-12402360,2020-02-06,Channel News Asia
131,Britain confirms third case of novel coronavirus,https://www.channelnewsasia.com/news/world/wuhan-virus-coronavirus-uk-cases-12402130,2020-02-06,Channel News Asia
132,Condition worsens for 2 coronavirus patients in Singapore: MOH,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-patient-condition-worsened-12402084,2020-02-06,Channel News Asia
133,"Singapore confirms 2 more coronavirus cases, including 1 who attended Grand Hyatt meeting",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-singapore-cases-number-12401016,2020-02-06,Channel News Asia
134,Chinese city accused of stealing masks from hard-hit neighbour,https://www.channelnewsasia.com/news/asia/wuhan-virus-chinese-city-stealing-masks-12401916,2020-02-06,Channel News Asia
135,"Dozens of trade fairs, conferences postponed amid novel coronavirus fears",https://www.channelnewsasia.com/news/business/wuhan-virus-coronavirus-china-fairs-conferences-12401852,2020-02-06,Channel News Asia
136,French drugmaker Sanofi working on coronavirus initiative,https://www.channelnewsasia.com/news/business/wuhan-virus-coronavirus-drug-sanofi-12401760,2020-02-06,Channel News Asia
137,Citibank cancels annual investor conference in Singapore over coronavirus outbreak,https://www.channelnewsasia.com/news/business/wuhan-viruscitibank-cancels-annual-investor-conference-singapore-12401714,2020-02-06,Channel News Asia
138,Commentary: Novel coronavirus turns 2020 into a bleak year for Asian airlines,https://www.channelnewsasia.com/news/commentary/impact-of-wuhan-virus-on-airlines-12400726,2020-02-06,Channel News Asia
139,Employers must notify MOM of workers returning from China ahead of leave of absence,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-leave-absence-financial-support-staff-loa-12401360,2020-02-06,Channel News Asia
140,Employers must notify MOM of workers returning from China ahead of leave of absence,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-leave-absence-financial-support-staff-loa-12401360,2020-02-06,Channel News Asia
141,Relief measures announced for food delivery riders quarantined for coronavirus,https://www.channelnewsasia.com/news/singapore/wuhan-virus-relief-measures-for-food-delivery-riders-quarantined-12401364,2020-02-06,Channel News Asia
142,Taiwan says China feeding WHO wrong information about virus cases on island,https://www.channelnewsasia.com/news/asia/wuhan-virus-taiwan-china-who-information-cases-12401450,2020-02-06,Channel News Asia
143,"First locally transmitted case of novel coronavirus in Malaysia, total cases rise to 14",https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-malaysia-locally-transmitted-12401166,2020-02-06,Channel News Asia
