index,headline,source_url,publish_date,publisher
51,"6 HK bank management trainees went hiking, put it on Instagram when they supposed to be working from home",https://www.mothership.sg/2020/02/bank-management-trainees-hiking-work-from-home/,12-02-2020 00:28:00,Mothership
52,Scientists in S’pore aim to develop a trial for a coronavirus vaccine in as little as 4 months,https://www.mothership.sg/2020/02/scientists-singapore-coronavirus-vaccine/,11-02-2020 23:39:00,Mothership
53,S’pore Facebook group calls for volunteer motorists to ferry healthcare workers to & from work,https://www.mothership.sg/2020/02/everyday-heroes-sg-volunteer-motorist-ferry-nurse/,11-02-2020 23:21:00,Mothership
54,Coronavirus: How CID officers figured out link between 3 seemingly unrelated cases in just 1 day,https://www.mothership.sg/2020/02/cid-coronavirus/,11-02-2020 23:05:00,Mothership
55,"Chinese citizen journalist in Wuhan missing for 5 days, allegedly forcibly quarantined by authorities",https://www.mothership.sg/2020/02/chen-qiushi-forcibly-quarantined/,11-02-2020 22:20:00,Mothership
56,House of Seafood Punggol now giving free masks to members after previously selling 1 box for S$21.40,https://www.mothership.sg/2020/02/house-of-seafood-punggol-give-masks/,11-02-2020 21:50:00,Mothership
57,Tan Tock Seng Hospital staff shares sacrifice & struggles of working on the frontlines,https://www.mothership.sg/2020/02/tan-tock-seng-hospital-frontline-worker-struggles/,11-02-2020 21:20:00,Mothership
58,"Coronavirus: Over 40,000 confirmed cases, 4,000 discharged & 1,000 deaths reported in China on Feb. 11",https://www.mothership.sg/2020/02/death-toll-passes-1000-china/,11-02-2020 20:15:00,Mothership
59,Sarawak imposes immediate 14-day ‘self-quarantine’ for arrivals from S’pore; S’poreans to observe precautions.,https://www.mothership.sg/2020/02/sarawak-quarantine-singaporeans/,11-02-2020 19:10:00,Mothership
60,MTI asking retailer 3 Stars to explain high prices of masks following public complaints,https://www.mothership.sg/2020/02/3-star-mask-sanitiser/,11-02-2020 18:59:00,Mothership
61,"S’pore saw record number of tourist arrivals from China, the US & Indonesia in 2019",https://www.mothership.sg/2020/02/stb-tourist-numbers-2019/,11-02-2020 18:57:00,Mothership
62,"25-30% drop in tourists expected for 2020, China accounts for 20% of visitor arrivals: STB CEO",https://www.mothership.sg/2020/02/coronavirus-tourism-impact-singapore/,11-02-2020 18:34:00,Mothership
63,STB to set up joint task force to combat ‘biggest challenge since SARS’,https://www.mothership.sg/2020/02/stb-2019-tarc-china/,11-02-2020 18:30:00,Mothership
64,"Xi Jinping appears in public after notable absence, lauds Wuhan as ‘a city of heroes’",https://www.mothership.sg/2020/02/china-xi-jinping-coronavirus-beijing/,11-02-2020 10:24:00,Mothership
65,S’porean nurse relates how she was ostracised for being in uniform & taking the lift to go to work,https://www.mothership.sg/2020/02/nurse-scolded-uniform-wuhan-virus/,11-02-2020 09:16:00,Mothership
66,Antarctica records highest-ever temperature of 18.3°C,https://www.mothership.sg/2020/02/antarctica-highest-ever-temperature-2020/,11-02-2020 08:44:00,Mothership
67,NTUC FairPrice working with authorities over students who ‘sampled’ juice and put it back on shelf,https://www.mothership.sg/2020/02/fairprice-responds-juice-sampling/,11-02-2020 05:28:00,Mothership
68,"Over S$10,000 raised in a day to provide 205 needy S’pore families with daily necessities",https://www.mothership.sg/2020/02/goodie-bag-needy-10k/,11-02-2020 05:10:00,Mothership
69,"SIM & SUSS begin temperature screening on campus from Feb. 10, 2020",https://www.mothership.sg/2020/02/sim-suss-temperature-screening-coronavirus/,11-02-2020 05:09:00,Mothership
70,No evidence of airborne transmission of coronavirus: MOH,https://www.mothership.sg/2020/02/no-evidence-wuhan-virus-airborne/,11-02-2020 04:37:00,Mothership
71,37-year-old S’porean Certis Cisco employee on duty at Chingay among new cases on Feb. 10,https://www.mothership.sg/2020/02/chingay-coronavirus/,11-02-2020 04:34:00,Mothership
72,"Coronavirus: 2 more cases in S’pore, including 2-year-old girl & man on duty during Chingay",https://www.mothership.sg/2020/02/coronavirus-update-february-10/,11-02-2020 04:21:00,Mothership
73,Turn off air-con & stand in the sun touted as good steps to take to not catch coronavirus in S’pore,https://www.mothership.sg/2020/02/air-con-coronavirus/,11-02-2020 02:38:00,Mothership
74,S’pore lady spots more than 5 discarded used masks in 5 minutes near Tan Tock Seng,https://www.mothership.sg/2020/02/anyhow-throw-mask/,11-02-2020 02:07:00,Mothership
75,"M’sia durian prices fall by 50% as China demand dries up, supplies could flood S’pore market",https://www.mothership.sg/2020/02/durian-cheaper-wuhan-virus/,11-02-2020 01:55:00,Mothership
76,Coronavirus: NUS student suspended for attending lectures during Leave of Absence,https://www.mothership.sg/2020/02/nus-student-loa-suspension/,11-02-2020 01:36:00,Mothership
77,Over 180 SPF officers deployed to ensure security at govt quarantine facilities islandwide,https://www.mothership.sg/2020/02/180-police-officers-government-quarantine-facilities-coronavirus/,11-02-2020 01:21:00,Mothership
78,9 family members in Hong Kong infected with coronavirus after sharing hot pot & BBQ,https://www.mothership.sg/2020/02/hong-kong-family-hot-pot-coronavirus/,11-02-2020 01:08:00,Mothership
79,Hong Kong actress Florence Kwok goes all-out on protective gear during flight to M’sia,https://www.mothership.sg/2020/02/florence-kwok-coronavirus/,11-02-2020 00:55:00,Mothership
80,Hubei province in China reports a fatality rate of almost 3% for patients with the coronavirus,https://www.mothership.sg/2020/02/coronavirus-fatality-rate-wuhan-second/,11-02-2020 00:52:00,Mothership
81,Global Times claims ‘overseas anti-China groups’ incited ‘public sorrow’ in China over whistleblower doctor’s death,https://www.mothership.sg/2020/02/china-global-times-li-wenliang-whistleblower-doctor/,11-02-2020 00:12:00,Mothership
82,"S’pore govt to give 300,000 masks to taxi & PHC drivers for sick passengers, start temperature-taking",https://www.mothership.sg/2020/02/300000-masks-for-taxi-phv-drivers/,11-02-2020 00:00:00,Mothership
83,M’sia’s 18th coronavirus infection case is citizen who travelled to mainland China,https://www.mothership.sg/2020/02/malaysia-18-case-coronavirus/,10-02-2020 23:14:00,Mothership
84,"Coronavirus: 66 new cases on Japanese cruise ship, 136 in total",https://www.mothership.sg/2020/02/diamond-princess-coronavirus-130-cases/,10-02-2020 22:43:00,Mothership
85,Tampines GRC MP Cheng Li Hui explains why she wore mask during house visit when she’s well,https://www.mothership.sg/2020/02/cheng-li-hui-coronavirus/,10-02-2020 22:15:00,Mothership
86,Taiwanese TV show cuts kissing scene out of fear of spreading coronavirus,https://www.mothership.sg/2020/02/taiwan-tv-ban-kissing-coronavirus/,10-02-2020 21:55:00,Mothership
87,Chinese officials make conflicting public statements on whether coronavirus can be spread by air,https://www.mothership.sg/2020/02/aerosol-transmission-coronavirus/,10-02-2020 21:05:00,Mothership
88,Qatar advises citizens to reconsider travelling to S’pore due to coronavirus outbreak,https://www.mothership.sg/2020/02/qatar-singapore-travel-advisory-coronavirus/,10-02-2020 21:03:00,Mothership
89,Coronavirus: ‘Normal’ mask-buying crowd at Mustafa even after visit from confirmed case,https://www.mothership.sg/2020/02/mustafa-crowd-coronavirus/,10-02-2020 20:44:00,Mothership
90,Long queues for early morning temperature checks at Suntec & Raffles Place office buildings,https://www.mothership.sg/2020/02/long-queues-temperature-check-suntec/,10-02-2020 20:40:00,Mothership
