index,headline,source_url,publish_date,publisher
174,"28-year-old medical staff in China dies, allegedly after working 10 days straight battling Wuhan virus",https://www.mothership.sg/2020/02/doctor-overwork-die-wuhan-virus-song-yingjie/,"February 5, 11:40 am",Mothership
175,"China’s novel coronavirus death toll rises to 490, confirmed infections hit 24,324",https://www.mothership.sg/2020/02/china-wuhan-virus-update-feb-5/,"February 5, 11:33 am",Mothership
176,Chan Chun Sing & Pritam Singh debate foreign workers: ‘Immigration is the story of unrequited love’,https://www.mothership.sg/2020/02/chan-chun-sing-pritam-singh-foreign-workers/,"February 5, 02:07 am",Mothership
177,South Koreans who hoard masks during Wuhan virus outbreak can be jailed 2 years,https://www.mothership.sg/2020/02/south-korea-face-masks-jail/,"February 5, 01:23 am",Mothership
180,"S’pore donating S$1 million, medical supplies & test kits to China for Wuhan virus fight",https://www.mothership.sg/2020/02/singapore-donates-1-million-to-china/,"February 4, 11:54 pm",Mothership
181,"First M’sian diagnosed with Wuhan virus had visited Grand Hyatt S’pore, stayed here for 1 week",https://www.mothership.sg/2020/02/malaysian-wuhan-virus-grand-hyatt/,"February 4, 11:34 pm",Mothership
182,Wuhan Red Cross slammed for failing to deliver supplies to hospitals that urgently need them,https://www.mothership.sg/2020/02/china-wuhan-red-cross/,"February 4, 11:13 pm",Mothership
187,Timeline of Chinese tour group that infected tour guide & Lavender shopkeepers,https://www.mothership.sg/2020/02/chinese-tour-group-wuhan-timeline/,"February 4, 07:29 pm",Mothership
188,MOE cancels flag-raising ceremony & other group activities to prevent Wuhan virus spread,https://www.mothership.sg/2020/02/moe-schools-wuhan-virus/,"February 4, 07:11 pm",Mothership
189,Lavender cluster of Wuhan virus not widespread transmission: MOH Chief Health Scientist,https://www.mothership.sg/2020/02/lavender-wuhan-virus-spread/,"February 4, 06:57 pm",Mothership
190,4 Thai citizens among 6 new cases of Wuhan virus reported in Thailand,https://www.mothership.sg/2020/02/thailand-wuhan-cases-4-thais/,"February 4, 06:36 pm",Mothership
191,4 in S’pore infected with Wuhan virus due to Chinese tourist stop in Lavender,https://www.mothership.sg/2020/02/wuhan-virus-local-spread/,"February 4, 06:01 pm",Mothership
