index,headline                                                                                                                          ,source_url                                                                                           ,publish_date,publisher
136  ,Coronavirus: Duterte gets flak from anxious Filipinos for indecisive response                                                     ,/asia/se-asia/duterte-gets-flak-from-anxious-filipinos-for-indecisive-response                       ,2020-02-09  ,The Straits Times
137  ,Coronavirus: China looms large over Japan and South Korea's response to outbreak                                                  ,/asia/east-asia/china-looms-large-over-japan-and-s-koreas-response-to-outbreak                       ,2020-02-09  ,The Straits Times
138  ,Coronavirus: Thailand keeps its doors open to tourists from China                                                                 ,/asia/se-asia/thailand-keeps-its-doors-open-to-tourists-from-china                                   ,2020-02-09  ,The Straits Times
139  ,Coronavirus: Malaysia ramps up fight against misinformation                                                                       ,/asia/se-asia/malaysia-ramps-up-fight-against-misinformation                                         ,2020-02-09  ,The Straits Times
140  ,Coronavirus: Royal Caribbean bars Chinese passport holders from boarding ships                                                    ,/world/united-states/royal-caribbean-bars-chinese-passport-holders-from-boarding-ships               ,2020-02-09  ,The Straits Times
141  ,Coronavirus: Hong Kong sees sharp drop in visitors after mandatory quarantine                                                     ,/asia/east-asia/hong-kong-sees-sharp-drop-in-visitors-after-mandatory-quarantine                     ,2020-02-09  ,The Straits Times
142  ,US citizen in Wuhan dies of Coronavirus                                                                                           ,/asia/east-asia/us-citizen-in-wuhan-dies-of-the-disease                                              ,2020-02-09  ,The Straits Times
143  ,Coronavirus: 5 Brits at ski chalet with visitor to Singapore infected                                                             ,/world/europe/5-brits-at-ski-chalet-with-visitor-to-spore-infected                                   ,2020-02-09  ,The Straits Times
144  ,"Coronavirus: Second plane leaves for Wuhan with aid, will return with Singaporeans"                                              ,/singapore/second-plane-leaves-for-wuhan-with-aid-will-return-with-sporeans                          ,2020-02-09  ,The Straits Times
145  ,Coronavirus: Hygiene measures stepped up at public events and venues in Singapore                                                 ,/singapore/hygiene-measures-stepped-up-at-public-events-and-venues                                   ,2020-02-09  ,The Straits Times
