index,headline,source_url,publish_date,publisher
102,"First patient infected with coronavirus discharged in Singapore after full recovery, says MOH",https://www.theonlinecitizen.com/2020/02/05/first-patient-infected-with-coronavirus-discharged-in-singapore-after-full-recovery-says-moh/,"5 Feb, 2020",The Online Citizen
103,Ku Swee Yong: Less spendings as fewer visitors frequent malls,https://www.theonlinecitizen.com/2020/02/05/ku-swee-yong-less-spendings-as-fewer-visitors-frequent-malls/,"5 Feb, 2020",The Online Citizen
104,Major US airlines add Hong Kong to China flight suspensions,https://www.theonlinecitizen.com/2020/02/05/major-us-airlines-add-hong-kong-to-china-flight-suspensions/,"5 Feb, 2020",The Online Citizen
106,China virus deaths rise as WHO says ‘opportunity’ to halt spread,https://www.theonlinecitizen.com/2020/02/05/china-virus-deaths-rise-as-who-says-opportunity-to-halt-spread/,"5 Feb, 2020",The Online Citizen
107,South Korean woman tests positive for coronavirus after traveling in Thailand,https://www.theonlinecitizen.com/2020/02/04/south-korean-woman-tests-positive-for-coronavirus-after-traveling-in-thailand/,"4 Feb, 2020",The Online Citizen
108,MOH confirms local transmission of novel coronavirus in S’pore in four new cases of infection; 24 confirmed cases in total to date,https://www.theonlinecitizen.com/2020/02/04/moh-confirms-local-transmission-of-novel-coronavirus-in-spore-in-four-new-cases-of-infection-24-confirmed-cases-in-total-to-date/,"4 Feb, 2020",The Online Citizen
110,Doctor previously infected with SARS says masks help in prevention of Wuhan virus but Singapore govt notes otherwise,https://www.theonlinecitizen.com/2020/02/04/doctor-previously-infected-with-sars-says-masks-help-in-prevention-of-wuhan-virus-but-singapore-govt-notes-otherwise/,"4 Feb, 2020",The Online Citizen
111,Thousands of masks exported out of Singapore while local demand remains high,https://www.theonlinecitizen.com/2020/02/04/thousands-of-masks-exported-out-of-singapore-while-local-demand-remains-high/,"4 Feb, 2020",The Online Citizen
113,First Malaysian citizen confirmed with coronavirus after meeting with China colleagues in Singapore,https://www.theonlinecitizen.com/2020/02/04/first-malaysian-citizen-confirmed-with-coronavirus-after-meeting-with-china-colleagues-in-singapore/,"4 Feb, 2020",The Online Citizen
114,Singapore aviation conference pulled over virus scare,https://www.theonlinecitizen.com/2020/02/04/singapore-aviation-conference-pulled-over-virus-scare/,"4 Feb, 2020",The Online Citizen
